P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
0,26.91666667,15.13,31.35,23.90666667,11.68533333,0,27.63,15.53666667
1.2,29.29,17.32,68.19,26.02866667,14.539,8.1,30.05333333,17.56
89.2,28.96,17.50333333,45.13,27.52233333,14.486,78.4,29.67333333,17.82666667
267.2,27.84516129,19.10645161,104.84,29.30709677,16.57806452,250.3,28.53225806,19.59677419
246.2,28.15,19.24666667,105.01,29.09966667,17.47966667,283.4,28.79,19.62666667
427.4,27.80357143,20.07142857,286.19,26.08785714,18.83,422.5,28.44285714,20.46071429
411.6,28.22258065,19.93870968,268.64,27.11870968,18.68129032,382.8,28.86451613,20.46774194
229.2,28.73928571,19.81785714,185.54,26.14428571,17.97821429,210.2,29.34285714,20.26071429
56.6,29.87096774,20.25806452,221.81,26.42354839,17.38225806,107.5,30.52258065,20.72903226
36.8,29.57333333,19.48333333,149.06,25.99366667,17.36366667,50.8,30.17333333,19.92
5,27.04,16.18666667,24.35,25.37133333,15.301,8.8,27.66333333,16.55
28.6,26.95666667,15.07333333,17.81,24.06633333,13.28333333,19.4,27.60666667,15.50666667
28.8,26.52580645,15.14193548,3.32,25.21290323,12.98806452,20.9,27.21612903,15.59032258
0,28.52258065,15.88709677,6.22,27.17193548,12.67096774,0,29.17741935,16.32580645
23,31.2,18.86666667,64.45,29.85233333,16.78033333,12.2,31.86,19.34666667
120.2,31.77741935,20.16774194,169.24,29.74903226,18.48096774,118.6,32.39677419,20.65806452
129.8,29.31923077,19.86153846,161.13,28.025,18.71846154,88.7,29.93846154,20.27692308
342.4,28.65483871,19.70967742,409.92,26.40032258,18.51967742,267.1,29.26774194,20.13225806
258,27.77741935,19.80967742,198.06,28.33451613,19.17,246.4,28.37419355,20.20645161
236,28.548,19.228,221.79,27.0468,19.4536,260.5,29.136,19.748
14.2,27.98333333,19.98333333,92.32,26.84333333,20.055,23.7,28.65,20.53333333
0,26.83333333,17.56666667,8.58,22.38333333,13.72,0.8,27.4,18.1
4.8,26.67037037,16.3,24.37,22.98296296,11.69592593,2.5,27.26666667,16.77407407
0,26.58666667,14.92666667,0.01,21.716,8.677333333,0,27.27333333,14.93333333
0.2,28.95625,17.56875,0,24.533125,10.435,0,29.55625,17.95625
18.8,30.60833333,17.45416667,17.81,30.10666667,16.58875,28.8,31.225,17.95
136.6,30.47419355,20.29677419,188.53,28.63677419,17.79483871,129.9,31.14193548,20.79354839
57.4,29.544,19.884,148.41,26.5548,17.1864,72,30.136,20.196
131.8,28.88421053,20.22105263,111.44,27.75473684,18.32315789,183.6,29.49473684,20.68421053
222.8,28.79677419,19.88064516,205.08,26.49387097,18.23741935,320.9,29.40322581,20.37096774
173.4,29.15357143,20.12857143,286.34,26.96142857,18.70535714,207.1,29.78571429,20.64285714
123,29.18709677,20.48387097,132.06,26.5483871,18.18354839,155.6,29.8,20.94193548
81.6,28.16,18.64,57.72,26.421,16.89433333,65.9,28.75333333,19.13
62.6,27.09032258,17.04516129,21.83,24.04322581,13.18483871,45.4,27.71612903,17.54193548
25.4,25.47,14.97333333,28.14,23.476,12.684,33.5,26.09666667,15.41333333
9.6,27.90967742,16.66129032,41.57,23.22516129,10.81548387,9.1,28.53225806,17.09677419
33.2,28.10645161,16.99032258,36.51,25.68516129,13.27354839,42.9,28.72258065,17.43870968
108.2,29.60333333,19.64666667,62.26,28.64733333,16.37666667,119.1,30.25333333,19.98666667
84.6,29.82068966,19.98275862,67.81,28.75551724,16.64896552,138.9,30.40689655,20.22758621
173.8,30.16,20.92333333,282.68,27.334,18.06766667,136.1,30.77333333,21.29666667
348,27.94516129,20.03225806,370.57,26.29322581,18.15387097,340.7,28.57741935,20.49677419
189.2,29.30666667,20.68333333,162.2,27.14066667,18.35133333,190,29.91,21.06666667
158.4,30.9,20.97857143,221.17,26.78964286,18.06857143,166.5,31.50714286,21.43214286
113.4,29.67692308,20.43461538,150.65,27.48576923,18.42192308,108.2,30.30769231,20.93461538
91.8,28.55666667,18.84666667,66.48,27.05233333,17.93433333,55.8,29.17333333,19.21666667
21.4,27.81935484,16.30645161,52.32,24.42096774,14.06870968,15.9,28.43548387,16.71612903
12.6,26.75666667,14.47333333,0.25,24.21566667,12.527,13.1,27.37333333,14.92666667
1.6,27.53225806,16.42580645,32.26,23.74258065,12.16,1.7,28.17741935,16.83870968
0,29.27419355,15.98709677,57.9,25.34258065,14.11612903,0,29.89032258,16.42903226
47.2,31.37,19.31666667,58.91,27.04766667,14.79766667,27.3,32.01,19.82
109.8,30.99677419,19.28064516,113.44,29.01903226,18.01645161,102.9,31.59677419,19.69354839
251,28.85,19.42,153.49,29.223,19.00366667,293.8,29.43,19.86333333
286.8,30.10967742,20.73225806,138.04,27.87225806,18.85096774,292.9,30.70322581,21.06451613
212,28.91290323,20.3483871,402.01,26.73419355,19.22580645,316.9,29.49354839,20.74516129
228.6,30.23214286,20.50714286,266.43,26.74535714,18.99642857,182.8,30.82857143,21.01071429
353.2,28.01666667,19.82666667,360.95,25.627,18.63233333,411.1,28.59,20.29
176,28.70666667,18.87,127.92,25.27133333,17.20766667,142.5,29.29666667,19.33333333
5.4,27.07096774,16.63225806,17.33,24.22064516,14.32548387,3,27.67741935,17.09032258
19,25.83448276,14.7862069,0.7,23.58862069,13.27482759,21.9,26.45517241,15.12413793
0,27.43225806,15.70645161,1.53,23.41193548,12.56967742,0,28.05806452,16.16129032
1,30.08709677,17.80645161,2.4,25.01741935,12.59322581,0.4,30.71612903,18.07419355
4.4,31.53666667,18.47666667,52.52,27.07466667,14.92833333,2.1,32.17333333,18.98
119,28.44516129,19.02903226,92.29,27.70451613,16.97677419,138.2,29.0483871,19.38064516
131.4,28.89,18.66333333,147.17,28.599,18.103,108.1,29.47666667,19.12666667
271,28.47419355,19.86451613,276.34,26.74225806,18.93903226,265.8,29.04516129,20.33870968
287,27.20645161,19.31612903,426.95,26.62935484,19.04741935,330.5,27.83225806,19.80322581
168.4,29.62758621,20.23793103,285.2,25.37172414,17.51586207,188.7,30.22758621,20.67931034
206.8,29.56774194,19.74516129,142.54,25.34225806,17.96935484,144.8,30.18387097,20.11935484
144.4,29.06,19.59,128.18,25.79666667,17.62866667,111.6,29.67666667,19.86666667
55.4,25.87096774,16.46129032,49.56,25.70677419,16.15516129,41.1,26.47741935,16.90322581
45.4,26.66,16.96333333,0.02,23.704,13.297,46.8,27.27333333,17.48
19.6,26.55483871,15.28709677,3.45,23.72967742,12.4683871,8,27.17741935,15.73548387
0,27.38,16.08666667,15.46,25.09733333,13.664,0,27.99,16.57666667
31,31.09666667,19.16,119.43,25.89633333,15.96633333,28.8,31.72,19.47666667
72.2,32.59354839,20.93225806,211.67,26.94451613,17.87225806,88.8,33.2,21.28064516
257.6,29.92333333,20.29333333,249.33,26.76933333,17.85866667,219.7,30.48,20.62333333
175.2,31.00645161,21.2,253.89,26.65483871,18.48612903,139.2,31.59354839,21.6516129
312.4,28.19032258,20.4483871,168.24,26.49645161,17.98064516,336.4,28.79354839,20.88709677
234.4,29.94642857,20.31428571,353.12,24.84892857,18.33178571,157.4,30.53928571,20.75357143
194.4,29.21034483,20.25172414,100.91,27.01551724,18.4137931,155.3,29.85172414,20.76206897
117.8,27.46666667,18.08666667,98.31,26.30966667,17.544,125.9,28.06,18.57
155.6,27.26129032,16.81935484,52.13,23.75258065,13.73225806,144.1,27.86129032,17.27741935
9.6,26.59333333,17.06333333,24.51,23.01633333,12.346,9.7,27.22,17.55
0.4,26.75483871,15.09032258,0.35,24.45967742,12.25354839,0.1,27.37096774,15.53870968
7,28.50645161,15.79032258,31.3,25.50290323,13.29774194,2.2,29.11290323,16.14516129
17.4,30.20333333,18.23666667,93.59,28.25766667,16.84233333,20.9,30.8,18.64
159.4,29.74193548,19.42258065,105.31,27.78516129,17.27064516,127.9,30.32580645,19.80645161
123.6,29.25333333,20.07333333,131.12,28.93266667,18.63733333,108.9,29.85,20.56
368.4,29.27741935,20.26129032,356.93,26.65354839,19.13677419,294.3,29.84516129,20.68709677
123.2,30.43870968,20.30967742,336.01,26.41193548,18.66741935,98.5,31.02903226,20.64516129
104.6,30.25357143,20.58928571,116.28,27.63214286,19.17607143,95.3,30.83571429,21.00357143
118.6,28.77096774,20.23225806,298.15,26.04516129,18.45677419,166.3,29.37096774,20.62580645
116.2,28.86,19.58666667,49.37,25.84933333,17.38433333,85.9,29.44333333,20.02666667
14.6,27.31290323,16.61612903,44.11,25.29193548,15.25419355,11.4,27.90967742,17.09677419
0.4,27.24666667,16.20666667,8.13,23.737,11.81733333,0.3,27.84,16.69666667
74.8,26.1483871,15.61612903,9.11,23.57451613,11.44741935,73.3,26.74193548,16.11612903
2,29.40967742,17.09677419,0.85,26.39677419,12.53225806,1.8,30.01290323,17.53870968
19,31.36666667,19.53333333,1.5,30.13,15.62866667,26,31.96,19.98
38.4,32.46451613,20.29677419,109.07,30.43129032,18.82741935,32.7,33.0516129,20.81935484
337.4,29.39666667,20.03,165.67,28.38833333,18.73366667,313,30,20.42
188.2,28.25483871,20.2,257.67,27.0816129,19.16193548,228.5,28.84516129,20.61935484
135.6,32.02580645,21.59354839,203.86,27.47354839,19.6116129,91.6,32.61935484,21.91935484
191.8,29.33571429,20.03214286,340.7,27.04392857,19.06214286,243.7,29.925,20.55
293.6,28.03548387,19.81612903,155.52,27.34967742,18.65903226,323.8,28.62903226,20.19354839
140.6,28.76666667,19.81333333,43.9,26.337,17.15,115.5,29.35666667,20.31
49,26.17419355,17.46451613,116.09,25.04935484,15.34451613,60.6,26.77741935,17.94193548
25.4,26.26666667,16.53,7.71,24.095,12.48866667,19.9,26.86666667,16.97666667
8.2,26.96774194,17.10967742,0.99,24.95225806,13.48903226,8.2,27.59354839,17.48387097
0,29.41290323,17.08709677,1.02,28.42354839,14.22096774,0.8,30.02258065,17.42258065
46.2,32.10666667,20.36333333,31.75,29.874,16.317,57.3,32.69333333,20.81333333
81.8,34.32258065,22.37741935,108.39,29.89322581,18.22709677,71,34.90967742,22.82580645
302,31.25666667,20.89666667,95.77,28.52966667,18.26,243.5,31.84,21.2
229.8,30.35483871,20.97419355,258.76,27.65677419,19.1316129,197.4,30.9516129,21.28064516
444,28.6,21.01935484,204.21,27.78645161,19.00483871,450.1,29.2,21.47741935
123,30.99655172,21.00689655,134.98,27.5837931,19.19689655,127.2,31.57241379,21.55172414
265.2,30.08275862,20.95517241,153.23,27.26827586,18.98068966,216.8,30.62758621,21.31034483
12.4,30.16,20.10333333,46.52,27.344,16.886,9.7,30.76666667,20.52
40.6,28.42580645,17.75806452,54,26.20225806,15.30645161,23.9,29.05806452,18.20645161
64.8,26.32666667,15.65333333,9.21,24.95733333,12.00233333,41.7,26.94666667,16.10666667
0,28.21612903,16.14193548,6.05,26.53354839,12.78645161,0,28.83548387,16.59354839
45.2,29.7483871,17.03225806,17.69,28.96935484,14.89354839,29.7,30.38064516,17.42258065
4.8,32.48,19.36333333,92.46,28.98366667,16.85466667,5.2,33.08333333,19.82333333
160.6,31.1,19.82903226,91.92,30.24064516,19.36903226,146.3,31.72903226,20.37096774
254.8,28.96,19.52666667,257.39,26.947,18.38066667,254.6,29.52333333,20.01
283.8,29.89354839,20.30645161,225.41,26.73645161,19.12612903,218.6,30.47419355,20.68387097
227.4,29.71935484,20.39032258,362.87,25.62096774,19.21612903,183.8,30.30645161,20.85483871
212.2,29.82857143,20.35714286,111.83,26.89071429,18.51,151.7,30.39285714,20.85357143
150.4,29.83548387,20.52258065,239.97,26.03645161,18.11741935,163.2,30.43870968,21.05806452
47,29.09333333,19.98666667,34.89,25.96366667,16.48633333,56.4,29.70333333,20.47333333
63.8,27.80322581,18.08709677,25.03,24.08516129,14.10193548,84.5,28.4,18.63870968
0,26.78333333,16.01333333,86.92,23.42433333,12.88766667,1,27.36333333,16.44333333
0,25.09677419,13.59354839,0.23,24.28,11.99225806,0,25.67419355,14.15483871
0,29.92258065,17.4483871,0.01,26.77741935,12.51064516,0,30.51290323,17.92580645
25.2,30.63333333,18.78666667,42.47,31.46633333,18.25533333,15.3,31.22666667,19.19666667
96.2,32.31935484,20.90967742,120.86,31.63290323,19.25806452,105,32.89354839,21.25483871
290.6,28.77,19.75666667,291.9,29.758,20.281,274.1,29.33666667,20.18666667
244.6,29.27741935,20.26451613,230.18,27.69387097,19.85806452,238.4,29.83870968,20.79677419
242,29.79677419,20.27096774,228.58,28.37354839,19.83258065,255.8,30.37741935,20.76129032
159,29.18571429,20.35357143,221.47,28.05928571,20.345,154.9,29.76785714,20.71071429
90.4,30.58387097,21.23870968,146.92,28.22903226,19.69935484,137,31.18387097,21.66451613
78,28.18666667,19.12666667,82.78,27.80433333,18.33533333,68.8,28.76666667,19.52333333
33.8,27.10967742,16.79354839,61.18,24.91032258,13.86806452,26.5,27.68387097,17.1516129
0,27.79666667,17.38666667,1.69,24.49166667,12.698,3,28.38666667,17.84
0,27.98709677,15.74516129,1.12,26.21483871,12.64612903,0,28.58387097,16.20645161
12.4,29.14193548,17.21935484,58.15,28.85677419,15.27032258,26.8,29.7483871,17.62580645
47.2,31.06,19.56333333,11.46,32.684,18.00733333,57.2,31.65333333,19.79333333
181.4,30.77419355,20.75483871,155.69,30.10451613,19.08451613,164.1,31.36129032,21.05483871
360.2,27.93666667,19.97666667,157.19,28.33633333,18.38766667,315.4,28.51666667,20.44666667
410,30.27741935,20.42258065,235.53,26.95645161,19.23258065,269.5,30.85483871,20.77741935
88.6,31.17096774,21.14193548,289.83,27.56870968,19.03806452,87.4,31.7483871,21.46451613
218.8,30.45,20.85,173.8,28,19.21892857,208.4,31.01785714,21.18928571
92.4,29.65483871,20.62258065,212.06,27.20419355,18.89967742,116.8,30.20967742,21.14516129
79.2,29.61666667,20.05333333,45.7,26.56666667,16.02566667,96.7,30.19333333,20.51333333
49.4,28.40322581,18.56774194,9.43,24.86935484,12.67709677,39.2,28.98387097,19.06774194
0,27.37,16.27666667,12.87,25.59333333,12.94266667,0.5,27.93,16.74
0.2,26.99677419,15.06129032,0.45,26.71451613,14.35225806,0.3,27.59354839,15.51290323
6.8,29.21612903,17.52580645,0,27.93677419,12.96129032,2.7,29.80967742,18.01612903
43,33.34666667,21.18,75.53,30.56466667,16.00466667,51.4,33.94333333,21.65666667
88,32.40322581,21.11612903,37.94,31.92225806,19.01064516,90,32.97096774,21.54193548
227.8,30.94,20.77333333,157.16,28.72133333,17.99833333,159.6,31.52,21.10333333
365.8,29.90967742,20.32580645,253.39,27.80129032,18.58483871,321.2,30.47741935,20.8
380.6,30.02903226,20.86451613,349.2,27.25419355,19.12645161,412.8,30.59677419,21.34516129
260,28.94137931,20.57241379,308.2,26.53137931,19.30655172,361.3,29.5137931,21.09655172
185.2,29.53225806,20.07096774,296.74,26.4683871,18.60612903,192.2,30.10322581,20.59354839
38.4,28.71666667,19.30666667,49.72,26.20166667,15.96533333,38.9,29.30333333,19.70333333
0,27.05172414,16.6862069,0.04,24.45172414,11.79310345,0,27.68275862,17.14827586
0,27.79354839,16.26451613,11.38,23.81064516,10.95774194,0,28.39677419,16.73225806
696,29.68064516,21.73870968,574.61,27.82419355,21.96258065,661.4,29.70967742,21.57741935
136.8,31.06785714,21.34285714,211.35,28.79464286,21.075,212,31.13571429,21.41785714
80.6,32.67419355,21.56129032,119.8,29.52451613,20.62870968,89.7,32.71290323,21.88387097
22.2,32.12333333,20.12333333,24.25,28.80333333,19.24766667,17.6,32.10333333,20.27333333
98.8,28.46666667,16.03333333,87.31,25.60933333,14.51166667,103.4,28.4,16.06
0.6,29.05,15.33666667,0.65,26.48766667,13.31833333,0.1,29.10666667,15.63
60.4,27.60333333,14.51333333,62.33,25.95733333,12.22,60.3,27.6,14.37333333
0,30.66774194,16.09677419,0.01,30.04935484,14.12354839,0,30.67096774,16.14516129
1,34.15666667,20.07,4.19,35.10066667,18.841,1.1,34.15,20.14333333
46.2,34.36129032,21.62580645,61.65,35.87645161,22.10354839,48.4,34.31290323,21.69354839
81,30.74,19.828,79.54,32.5248,20.8804,70.9,30.76,19.788
128.2,32.48387097,21.22580645,130.24,32.23516129,21.16580645,145.6,32.48387097,21.19032258
421.8,30.2,21.28709677,339.56,29.49290323,21.79967742,447.3,30.10322581,21.10322581
279,30.31428571,20.90357143,222.13,28.33928571,21.14214286,282.9,30.36785714,20.80714286
111.8,30.31290323,20.05483871,130.95,28.27387097,19.79612903,118.2,30.37419355,20.20322581
138,29.67666667,19.78,134.75,27.62266667,19.05733333,118.5,29.70333333,19.89666667
47.4,26.56774194,15.56774194,48.67,25.30451613,14.60483871,52.2,26.58387097,15.58387097
1.2,28.01666667,15.58666667,1.9,26.09766667,14.47166667,1.4,28.02333333,15.87
0,29.60967742,15.44193548,1.32,28.18548387,13.21516129,0,29.64516129,15.41290323
18.6,31.37419355,17.4516129,20.84,31.7716129,16.49096774,17.3,31.36774194,17.63225806
7.4,31.18666667,17.01,10.19,33.153,16.49666667,8.2,31.13,16.81
103.6,32.4516129,20.81290323,101.42,33.68709677,21.72580645,106.3,32.50645161,20.88709677
60,32.55,20.41,68.33,33.19166667,21.70966667,78.6,32.57333333,20.17
242.4,31.67741935,20.41612903,246.81,31.52451613,21.02064516,226.7,31.79677419,20.25806452
256.2,30.80322581,20.76774194,236.22,29.21387097,21.23774194,263.7,30.70322581,20.73225806
264.4,31.32857143,21.05714286,203.69,29.02642857,21.66642857,305.2,31.23214286,21.16785714
189,31.47741935,20.88709677,198.86,28.81419355,21.2316129,195.4,31.38064516,21.00967742
76.6,30.84333333,18.08,55.26,28.04433333,17.92333333,56.3,30.74333333,18.22
43,30.05483871,16.78064516,39.41,26.91645161,16.13548387,42.4,29.9516129,16.92580645
24.8,26.55,14.09,20.66,24.66,12.95766667,21.1,26.45,14.19
16.2,28.96451613,16.06129032,43.98,27.88225806,15.33387097,15,28.86451613,15.97419355
62.8,29.53548387,16.52903226,70.27,29.72193548,16.40806452,61.8,29.44516129,16.65483871
193.6,30.82333333,19.52666667,160.2,30.62033333,19.531,191.5,30.72666667,19.26666667
110.4,31.41034483,19.71724138,89.34,30.88931034,20.13862069,117.7,31.31034483,19.43448276
129,32.35333333,21.93666667,149.58,30.31933333,22.42233333,154.7,32.25333333,21.75333333
242.8,30.7,21.34516129,308.74,28.21645161,21.58580645,293.9,30.60322581,21.27741935
299.2,31.54333333,21.43666667,278.53,28.66566667,21.73166667,303.5,31.49333333,21.32
98.2,32.87857143,21.56071429,116.07,29.70678571,21.62535714,98.7,33.26785714,21.61071429
95.6,32.43548387,20.92580645,91.24,29.20967742,21.02645161,69.1,32.34516129,20.91290323
35,31.14,18.35333333,40.29,27.721,18.06233333,41.9,31.04,18.34666667
20.2,29.02258065,15.01612903,12.73,26.24612903,14.65548387,17.1,28.92258065,15.06129032
12,29.13,14.19666667,13.23,27.49933333,13.12033333,13.4,29.20333333,14.19
0.4,30.10645161,16.6,1.54,29.92387097,15.29419355,0.7,30.00967742,16.57096774
0,31.48064516,15.21612903,1.04,32.03516129,14.59129032,0,31.38064516,15.26774194
85,32.59655172,19.09310345,67.01,35.67344828,19.33275862,90.6,32.49655172,18.98275862
127.8,31.1516129,18.81290323,131.05,31.76709677,18.87258065,120.5,31.06774194,18.52580645
94,31.40333333,19.57,85.12,32.472,20.34,77.7,31.31,19.39
106,31.82580645,21.70322581,116.39,31.62,22.17322581,115.9,31.72903226,21.53870968
297.4,31.79032258,21.37741935,317.67,28.80516129,21.82193548,282,31.69354839,21.21612903
279.2,31.64642857,21.29285714,264.96,28.69535714,21.50785714,298.9,31.55357143,21.18214286
432.2,28.96551724,20.91034483,398.47,26.64793103,20.80862069,406.8,28.86551724,20.78965517
68.8,30.83666667,19.54333333,57.92,27.83166667,18.86233333,62.4,30.73666667,19.3
7.2,29.105,16.34,7.76,25.8245,15.507,8.4,29.005,16.24
0.4,37.65,21.3,1.18,37.1625,20.32,0.1,37.55,21.2
65.6,31.71935484,20.11935484,84.96,32.05516129,20.87354839,74.6,31.62580645,19.91612903
90,31.92333333,18.78333333,108.94,32.35233333,19.45366667,96.9,31.82333333,18.66666667
168,32.67741935,20.54516129,171.86,32.44290323,21.1183871,157.4,32.57741935,20.46451613
432.6,30.35806452,20.28387097,284.55,28.47580645,20.17258065,359.5,30.25806452,20.06129032
68.8,33.22068966,21.08275862,67.54,30.27827586,20.86068966,103.7,33.12413793,20.96896552
58.4,32.8516129,20.28064516,51.56,31.39677419,20.83258065,66.3,32.7516129,20.18064516
130.6,31.44666667,19.61333333,104.79,31.23766667,20.23233333,117.2,31.35,19.31333333
76.2,27.42580645,16.06451613,56.21,27.09451613,15.69322581,76.8,27.33225806,15.96451613
171.4,27.05,16.94,141.78,26.39133333,15.757,167.3,26.96,16.74
19.4,28.3,14.19032258,10.82,27.36290323,13.25,16.3,28.2,14.09354839
0,30.51333333,17.14,0,30.67266667,16.28566667,0,30.41666667,17.04
83.4,33.53,18.47,77.27,34.21866667,18.45166667,84.6,33.43,18.18
24.4,35.28709677,21.74193548,32.65,36.41709677,22.50354839,29.8,35.19354839,21.57741935
194,32.68,21.15333333,148.57,33.18566667,21.91233333,180.3,32.58666667,20.87
412.6,32.98709677,21.95806452,189.34,31.1883871,22.59129032,278.8,32.88709677,21.8
297.4,31.19677419,21.17419355,156.6,29.73806452,21.11709677,265.8,31.10322581,20.96451613
191.2,31.77857143,21.14642857,152.74,29.09964286,21.36428571,160.5,31.68571429,21.02142857
199,31.13,20.91666667,131.67,29.16033333,20.94166667,171.8,31.03333333,20.66333333
186,31.92222222,21.22222222,158.14,29.78333333,21.32888889,180.1,31.8962963,20.68518519
203.6,34.10322581,21.58064516,156.28,30.94419355,22.25258065,186,34.17741935,21.14516129
